text,reviewId,city,lan,original_Index
"****GunShots****
I thought I was going to get shot looking at your restaurant- people in the parking lot at 6AM
These guys - 2 cars were arguing snd then started shooting
This is why we do not like you staying open until 6AM
*and I reported it to the police",ChZDSUhNMG9nS0VJQ0FnSUM5M09pNkNREAE,Atlanta,en,142
Good food,ChdDSUhNMG9nS0VJQ0FnSUQ5eUxmenhRRRAB,Charlotte,en,2743
The double pork chop was amazing!  Had roasted carrots and salad. Mango Kart beer. All was great!  Server was there whenever we needed something.,ChdDSUhNMG9nS0VJQ0FnSUNqNnBqdzVBRRAB,New Orleans,en,6322
Great lunch spot,ChdDSUhNMG9nS0VJQ0FnSUNkbHJERi1nRRAB,New York,en,4161
"This place is closed. We drove by and noticed there was a ""you have been locked out and to contact property management"" sign.",ChdDSUhNMG9nS0VJQ0FnSUR1NHE3WDh3RRAB,Dallas,en,3306
"Gross…. feels like a used car lot. As soon as you walk in, they aggressively pitch you on the most expensive dishes, constant upsells throughout the meal. Everyone in there was over the top pushy and slimy from start to finish.
Food is fine but expensive, decor is pretty cool. I left feeling slimy and like I’d been wrung through a tourist trap. Yuck.",ChZDSUhNMG9nS0VJQ0FnSUREeGZ2aEN3EAE,New Orleans,en,5815
"Awesome skewers and dishes. Very wide selection and was pleased with essentially all of it. Great spice level, highly recommend the lamb, beef, fish cakes, squid, chives, and rice cakes. Those were definitely my favorite skewers, and would certainly order again. Great service too, will definitely come back when I'm in the area!",ChdDSUhNMG9nS0VJQ0FnSUNOMzc2bDBBRRAB,New York,en,3997
"Loveeeeddd the food, the atmosphere, the vibe, our waitress, and the owner! Everyone was so sweet and cool. We will definitely be visiting again on our next trip!!",ChZDSUhNMG9nS0VJQ0FnSUNsZ2VqREJREAE,New Orleans,en,5884
"Authentic Mexican, freshly made, fast service and friendly staff.

Walk in place your order, if you’re dining in they’ll give you a # and drop the food off at your table. They normally get you served in 5 minutes or less and are always friendly.

My fav here is the quesabirria which come with two and the birria juice. The meat is always juicy and tender, packed with flavor. The tortilla always has a nice crisp and holds up well to the juices and dipping birria. Dipping birria is perfectly tasty adds great flavor and even more juice. I’d give this item 5/5 stars!",ChZDSUhNMG9nS0VJQ0FnSUNkMElEeWVnEAE,San Francisco,en,4769
"LOVED our bear cat experience. You can grab a drink while you wait, which is always appreciated — I recommend the Bear Cat spritz. Both the indoor and outdoor spaces were lovely. Our service was smooth and our server was thoughtful with recommendations. The food made us want to lick our plates clean. I will dream of the fried chicken from the cat daddy (pro tip: get it “hot/spicy”). The grits were pristine. The lobster daddy on special was delicious — first fried lobster experience and did not disappoint. The crawfish gravy on that lobster daddy…YUM. I’m already back here, mentally.",ChdDSUhNMG9nS0VJQ0FnSUNqemFhRW13RRAB,New Orleans,en,5440
We like this small restaurant. It has good food at reasonable prices with friendly staff. It's a meat and vegetable place with good sandwiches and other selected foods. Give it a try. I think that you will like it.,ChZDSUhNMG9nS0VJQ0FnSURkcUtiVEpnEAE,Charlotte,en,2637
Stunningly good breakfast with phenomenal service. Cannot recommend this place enough.,ChZDSUhNMG9nS0VJQ0FnSUREdDVyNWFREAE,New Orleans,en,5692
The restroom sign gave me a laugh. The service had a cold vibe. Orders from the computer screen only. The customers ahead of me had a mistake in their order. .y order had a mistake. The customer after me had a mistake in his order. Not a good record!,ChZDSUhNMG9nS0VJQ0FnSUROaDlMYUl3EAE,New Orleans,en,6526
"Staff are super friendly, food is excellent. Great for brunch.",ChdDSUhNMG9nS0VJQ0FnSUREamFYMG5RRRAB,New Orleans,en,5717
They woman working there was great! Super nice and the hot dog was great. 8am is not too early for a jumbo Vienna beef dog.,ChZDSUhNMG9nS0VJQ0FnSUNaamV1UVBBEAE,Chicago,en,2794
Amazing food and drinks,ChdDSUhNMG9nS0VJQ0FnSUNENU82UWpBRRAB,New York,en,4458
Monday Night Blues,ChZDSUhNMG9nS0VJQ0FnSUMxM1p1Sk9nEAE,Washington,en,5315
The best customer service in the city for sure. The team was very friendly and  The manager stopped by every single table and made sure everyone was having a nice time. He's the life of this place.,ChdDSUhNMG9nS0VJQ0FnSURENnBHWGh3RRAB,Washington,en,5194
"Delicious food and friendly service. We had the oxtail with rice and collard greens, curry goat, quarter chicken, and beef patty. Everything was soooo good. We dined in so the food was fresh and hot. I am originally from Queens, NY and missed really authentic Caribbean food. I think I finally found my go-to place. We will definitely be back.",ChdDSUhNMG9nS0VJQ0FnSURENDh2U3RBRRAB,Boston,en,1337
"Japanese restaurant ran by a Chinese family. I enjoyed the sesame chicken bento. The amount of food was plentiful. The waitress was a bit difficult to understand but very friendly, and eager to serve.",ChZDSUhNMG9nS0VJQ0FnSUR0OEwzR2FnEAE,San Francisco,en,4814
"I used to love this place until they got rid of the white styrofoam plates and now serving the meals in these small plastic containers, which significantly gives you less portion wise. They also gave my food away to someone else the last time I was there. Smh",ChZDSUhNMG9nS0VJQ0FnSUNsaHFyLUR3EAE,Boston,en,1283
Good food,ChZDSUhNMG9nS0VJQ0FnSUNkdk9QQlZBEAE,Boston,en,1779
Place is amazing!!! Great food great service and great portions size!!!,ChZDSUhNMG9nS0VJQ0FnSUNqNGF5b2JnEAE,New Orleans,en,6175
I believe their quesadillas are amazing . And don’t get me started on the burritos . Lastly I appreciate the pricing for the portion during this time of inflation,ChdDSUhNMG9nS0VJQ0FnSUQ5dU5QWDdRRRAB,San Francisco,en,4813
"Greatly disappointed,  order my food thai hot and it had no flavor or spice what so ever. The pineapple fried rice was just plain white rice with peas and carrots,  no basil, no Thai spices nothing. I felt like I ordered fried rice from a gas station.",ChZDSUhNMG9nS0VJQ0FnSURkdzYyMkFnEAE,New Orleans,en,5659
"Really great place, amazing! People, music, food and drinks was exceptional and I'll definitely return. Excited to try more next time! Check out more great spots in NY on IG @JadaExploresAll",ChdDSUhNMG9nS0VJQ0FnSUNqbEphdS1BRRAB,New York,en,4424
It was the perfect place for the breakfast I was having with a business associate. It was quiet and the service was great. The food was exactly what I wanted.,ChdDSUhNMG9nS0VJQ0FnSUNkaExfWGxnRRAB,Atlanta,en,124
"Good authentic food, especially my dessert. The tiramisu was definitely the best I have ever had.
Staff was amazing and professional yet homely. Felt like I went to visit my long-lost Italian uncle for dinner.",ChdDSUhNMG9nS0VJQ0FnSUNqLU5LRGxnRRAB,Atlanta,en,544
"ANTWAN (I probably spelled your name wrong) is the absolute best!!!! Very late because of the nature of Mardi Gras….but really made my first time in New Orleans awesome. Love this bar, love the service, absolutely amazing!!",ChdDSUhNMG9nS0VJQ0FnSUNEX3RTMHF3RRAB,New Orleans,en,5812
love the food,ChdDSUhNMG9nS0VJQ0FnSUNsdGRIS21nRRAB,Atlanta,en,1015
I love this spot : a great lobby menu and excellent flatbread. Robin was the best server too : we made sure to get the bottle of wine and enjoy fun laughs with her each time we were downstairs in the lobby : thank you all for your hard work and we will definitely come back next year!,ChZDSUhNMG9nS0VJQ0FnSUQ1eHVUU1lBEAE,Dallas,en,3206
Restaurant is closed DO NOT ORDER. SCAM.,ChdDSUhNMG9nS0VJQ0FnSURwdU5YUjd3RRAB,Washington,en,5041
"PATRIOTS SHOULD NOT FREQUENT THIS ESTABLISHMENT !
Unbelievable. We were shown to our table and the gentleman server introduced himself. After exchanging the usual pleasantries he took the liberty of giving us his political opinions regarding the upcoming election without any hesitation and consideration to our opinions.
We don’t think it is the right thing to do as an employee to spout your political opinions on others while working.
Suffice it to say we simply walked out.
We were there to enjoy a nice meal not have a political debate.",ChdDSUhNMG9nS0VJQ0FnSURkbnVQdjV3RRAB,New Orleans,en,5649
Awful.,ChdDSUhNMG9nS0VJQ0FnSUM1NC15R2lBRRAB,Chicago,en,3069
"The Hangar Cafe had an hour wait, no place to sit at the Kauii Family Restaurant; but Denny's had us covered. And I gotta say my Build My Own omelette was excellent.",ChZDSUhNMG9nS0VJQ0FnSUMtMGRfNUd3EAE,Seattle,en,4879
"The wait was long 30mins to be exact. 10pc wings and fries at 15dollars is ridiculous. Plate was alright,",ChZDSUhNMG9nS0VJQ0FnSUREeHUtQlFREAE,Atlanta,en,989
"I love the 2 piece pupusa con zucchini plates.  Sometimes I order the platanos con crema y frijoles. My daughter likes to join me here. But when I dine with my friend, he only has eyes for the chile relleno de queso dinner platter. The variety of aqua fresca is always pleasing as well. I'm always hungry here.",ChdDSUhNMG9nS0VJQ0FnSUMxMXRMcWtnRRAB,San Francisco,en,4505
"Amazing restaurant and incredible food. We first stopped here because we were working in the area and it was lunch and it caught my eye. I've never been to a Pollo Regio before and after we came here one time I couldn't belive what I had been missing out on. The Half Chicken is out of this world its so good, after one trip it became the benchmark for chicken I get from anywhere I go. It's always 'this chicken is good, but it's not as good as Pollo Regio.' I am grateful to Emma and Angie because they make it a wonderful experience when we come by, and we have come by 3 or 4 times a week when we are working in town because the food is that good and the atmosphere is so inviting. The Half Chicken is amazing, but everything else is great too, and it all pairs amazing with their chips and the Verde salsa! Thanks so much to everyone here on the Pollo Regio team.",ChZDSUhNMG9nS0VJQ0FnSUNqc3BLR0RBEAE,Dallas,en,3660
"Sushi was well above average, especially considering the buy one get one free roll. Will definitely be coming back through for great sushi at great prices. And my partner loved the cat robot.",ChdDSUhNMG9nS0VJQ0FnSUNqM00zeWt3RRAB,Cary,en,2128
This was our first time at paisans and we will definitely be coming back! Our server Eddie and the manager Mercedes were amazing!,ChdDSUhNMG9nS0VJQ0FnSUREeXFPVHlBRRAB,Chicago,en,2987
"Great food and service! Huge shoutout to Jenny she is an amazing server!! She’s really kind and she even took my pictures for me outside, I appreciate that. Thank you Jenny.",ChZDSUhNMG9nS0VJQ0FnSUNEcG9qLU1BEAE,Charlotte,en,2623
"Great place to get dim sum to go.  Pretty much everything there is good.  Kids really like their beef crepes.

Also, must they their a little spicy fried chicken wings.

The pace only take cash and line is usually pretty long, average wait is about 20-30mins.  The place open pretty early 7a.  Usually 1 or 2 people in-line before 8a.",ChdDSUhNMG9nS0VJQ0FnSUNkbzdqTzJRRRAB,San Francisco,en,4530
Food 10/10 very good customer service friendly staff just love everything overall will definitely come back,ChdDSUhNMG9nS0VJQ0FnSUNkdzVud3pBRRAB,Dallas,en,3283
Staff are understanding the store smells bad the bath rooms started to flood out in The food area the smell is terrible no a safe spot this evening,ChZDSUhNMG9nS0VJQ0FnSUQ1MGJIU1JBEAE,Washington,en,5096
Great place for a late night snack.  Was hungry after bowling.  Had the bacon cheeseburger with a side of slaw.  Burger was cooked perfectly.  Service great.  Try them out!,ChdDSUhNMG9nS0VJQ0FnSURkODRDWTRRRRAB,Charlotte,en,2387
"Food ,  service , staff are all outstanding.",ChdDSUhNMG9nS0VJQ0FnSUREeXNHM3RBRRAB,New Orleans,en,5748
"Staff seemed indifferent too me purchased a couple of burgers and a margarita and the total  cost was over $75, and the small margarita was $23 dollars .

Thanks",ChZDSUhNMG9nS0VJQ0FnSUNEX3RpTUlnEAE,Chicago,en,2762
The food is so delicious and also they have a good customer service. Johana y Jil very nicest,ChZDSUhNMG9nS0VJQ0FnSUNqN01yX01BEAE,New York,en,4157
My favorite restaurant in Atlanta! The spicy tonkatsu is delicious! Best edamame I have ever had in my life. Absolutely love it!! Sherlin was a fantastic server!,ChdDSUhNMG9nS0VJQ0FnSUREOHUyRi1nRRAB,Atlanta,en,45
"Great margaritas, great food. Great Service.",ChdDSUhNMG9nS0VJQ0FnSUNEeWZlV2xBRRAB,Dallas,en,3278
Great food and the atmosphere is awesome,ChZDSUhNMG9nS0VJQ0FnSUNqN3NEYWJREAE,New Orleans,en,6199
Nice ppl going food .,ChZDSUhNMG9nS0VJQ0FnSUQ5OE9fYWN3EAE,Chicago,en,3023
"Nothing but great things at Sir Ed's. It IS a little hard to find, but look for the signage where the shopping center ""elbows.""  ...Steps down to the lover level service lane get you there from the front, and it's at the bottom of the big hill on the service lane coming from Park Rd. Can't miss it, but you may have to ""explore"" the area behind the center.  Many shops and other places on the lower level.  Good times!!!",ChdDSUhNMG9nS0VJQ0FnSUQ5Z1luaTd3RRAB,Charlotte,en,2382
Tammy was absolutely wonderful great personality warm and pleasant attitude when I come back hope to see her again,ChZDSUhNMG9nS0VJQ0FnSUNqaHI2RlV3EAE,New Orleans,en,5729
"Lobster roll was delicious! It was filled with lobster and was super buttery. The bread was also delicious and it made the perfect combo. Highly recommend ordering it warm.

Lobster mkt price on the day was $42.

Service was also superb!",ChdDSUhNMG9nS0VJQ0FnSUREaF9udDJBRRAB,Boston,en,1757
"Waited 5min to be addressed by the cashier to order, then waited 15min for the 3 burgers I got for the family. No fries here, just homemade chips. Cold, stale, no salt, thin slices of potato. The burgers came with no condiments, or accouterments. When we asked politely for some ketchup, you would have thought we personally insulted the ""chef"" at the assembly station. Steer clear of this place, not worth it.",ChZDSUhNMG9nS0VJQ0FnSURNd2JuNVV3EAE,Chicago,en,3027
